timestamp,chan_id_in,chan_id_out,amt_in,amt_out,fee,fee_msat,amt_in_msat,amt_out_msat,timestamp_ns,peer_alias_in,peer_alias_out,alias_out,alias_in
15/Oct/2023 07:51,863922569943187457,890418601129541632,1250,1250,0,51,1250393,1250342,1697370701070963384,,,NodeB,NodeL
15/Oct/2023 08:34,889711615170117633,849403518862688256,1,1,0,1,1001,1000,1697373286069832504,,,NodeW,NodeY
15/Oct/2023 08:39,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697373573701748182,,,NodeY,NodeO
15/Oct/2023 09:03,886364701783621633,890418601129541632,26645,26644,1,1092,26645442,26644350,1697375033503874880,,,NodeB,NodeO
15/Oct/2023 09:11,881122230339371010,890418601129541632,1250,1250,0,51,1250393,1250342,1697375505352489251,,,NodeB,NodeS
15/Oct/2023 09:15,881122230339371010,890418601129541632,10003,10002,0,410,10003150,10002740,1697375742564970718,,,NodeB,NodeS
15/Oct/2023 09:16,881122230339371010,890418601129541632,5001,5001,0,205,5001575,5001370,1697375768316155455,,,NodeB,NodeS
15/Oct/2023 09:16,881122230339371010,890418601129541632,1250,1250,0,51,1250393,1250342,1697375803982591544,,,NodeB,NodeS
15/Oct/2023 09:38,890418601129541632,849403518862688256,16541,16540,0,413,16541238,16540825,1697377109015767368,,,NodeW,NodeB
15/Oct/2023 09:41,890418601129541632,849403518862688256,9100,9100,0,227,9100682,9100455,1697377312773512242,,,NodeW,NodeB
15/Oct/2023 10:22,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697379740513655137,,,NodeY,NodeO
15/Oct/2023 10:47,832334700297977856,886364701783621633,103418,103416,2,2585,103418619,103416034,1697381260544820939,,,NodeO,NodeE
15/Oct/2023 10:47,832334700297977856,886364701783621633,125136,125133,3,3128,125136379,125133251,1697381269281797476,,,NodeO,NodeE
15/Oct/2023 10:49,832334700297977856,886364701783621633,91604,91601,2,2290,91604206,91601916,1697381349521243955,,,NodeO,NodeE
15/Oct/2023 10:51,832334700297977856,886364701783621633,55419,55418,1,1385,55419939,55418554,1697381461902398163,,,NodeO,NodeE
15/Oct/2023 11:10,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697382654428317191,,,NodeY,NodeO
15/Oct/2023 11:40,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697384451473840194,,,NodeY,NodeO
15/Oct/2023 12:43,863922569943187457,890418601129541632,2500,2500,0,102,2500787,2500685,1697388236543603331,,,NodeB,NodeL
15/Oct/2023 12:45,881122230339371010,890418601129541632,625,625,0,25,625196,625171,1697388353200799901,,,NodeB,NodeS
15/Oct/2023 12:45,881122230339371010,890418601129541632,625,625,0,25,625196,625171,1697388354432286617,,,NodeB,NodeS
15/Oct/2023 12:46,863922569943187457,890418601129541632,1250,1250,0,51,1250393,1250342,1697388380209873463,,,NodeB,NodeL
15/Oct/2023 14:21,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697394107970648603,,,NodeY,NodeO
15/Oct/2023 14:39,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697395175149349050,,,NodeY,NodeO
15/Oct/2023 14:47,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697395677892275431,,,NodeY,NodeO
15/Oct/2023 14:55,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697396130507840224,,,NodeY,NodeO
15/Oct/2023 15:11,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697397088834060038,,,NodeY,NodeO
15/Oct/2023 15:40,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697398826645390436,,,NodeY,NodeO
15/Oct/2023 15:49,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697399382421886551,,,NodeY,NodeO
15/Oct/2023 15:52,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697399550704895044,,,NodeY,NodeO
15/Oct/2023 16:06,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697400383270574067,,,NodeY,NodeO
15/Oct/2023 16:09,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697400563199540540,,,NodeY,NodeO
15/Oct/2023 16:17,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697401049526000123,,,NodeY,NodeO
15/Oct/2023 16:35,863922569943187457,890418601129541632,10004,10003,0,410,10004150,10003740,1697402115471650845,,,NodeB,NodeL
15/Oct/2023 16:37,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697402224070957266,,,NodeY,NodeO
15/Oct/2023 16:43,863922569943187457,890418601129541632,5001,5001,0,205,5001570,5001365,1697402587119601013,,,NodeB,NodeL
15/Oct/2023 16:56,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697403365653610086,,,NodeY,NodeO
15/Oct/2023 17:02,863922569943187457,890418601129541632,40013,40011,1,1640,40013600,40011960,1697403729373220929,,,NodeB,NodeL
15/Oct/2023 17:02,863922569943187457,890418601129541632,10004,10003,0,410,10004150,10003740,1697403767126131463,,,NodeB,NodeL
15/Oct/2023 17:02,863922569943187457,890418601129541632,5001,5001,0,205,5001570,5001365,1697403779357908294,,,NodeB,NodeL
15/Oct/2023 17:03,863922569943187457,890418601129541632,1250,1250,0,51,1250392,1250341,1697403784805012384,,,NodeB,NodeL
15/Oct/2023 17:05,863922569943187457,890418601129541632,1250,1250,0,51,1250392,1250341,1697403916580541259,,,NodeB,NodeL
15/Oct/2023 17:35,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697405720575869606,,,NodeY,NodeO
15/Oct/2023 17:44,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697406254813376772,,,NodeY,NodeO
15/Oct/2023 18:14,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697408082217703203,,,NodeY,NodeO
15/Oct/2023 19:20,886364701783621633,889711615170117633,21,21,0,0,21000,21000,1697412019508926976,,,NodeY,NodeO
15/Oct/2023 19:32,863922569943187457,890418601129541632,10002,10002,0,250,10002980,10002730,1697412761319555398,,,NodeB,NodeL
15/Oct/2023 19:32,863922569943187457,890418601129541632,2500,2500,0,62,2500744,2500682,1697412768611583388,,,NodeB,NodeL
15/Oct/2023 19:32,863922569943187457,890418601129541632,1250,1250,0,31,1250372,1250341,1697412773883609518,,,NodeB,NodeL
15/Oct/2023 20:12,865083654163988481,889711615170117633,21,21,0,0,21000,21000,1697415176227458056,,,NodeY,Node1
15/Oct/2023 20:31,863922569943187457,890418601129541632,40012,40011,1,1000,40012960,40011960,1697416262011616613,,,NodeB,NodeL
15/Oct/2023 20:31,863922569943187457,890418601129541632,20006,20006,0,500,20006980,20006480,1697416267996187606,,,NodeB,NodeL
15/Oct/2023 20:42,863922569943187457,890418601129541632,2500,2500,0,62,2500744,2500682,1697416971303569004,,,NodeB,NodeL
15/Oct/2023 20:46,863922569943187457,890418601129541632,1250,1250,0,31,1250372,1250341,1697417196459365619,,,NodeB,NodeL
15/Oct/2023 23:21,863922569943187457,860342560075546625,93204,93203,0,279,93204124,93203845,1697426499551176499,,,Node2,NodeL
